producto,ciudad,precio,variabilidad,fecha,LATITUD,LONGITUD
Plátano guineo,medellín,1300,-0.02,01ago2023,6.257590259,-75.61103107
Plátano guineo,neiva,1300,0.3,01ago2023,2.993360046,-75.27236232
Plátano guineo,pereira,n.d.,n.d.,01ago2023,4.803662773,-75.79579093
Plátano guineo,santa,n.d.,n.d.,01ago2023,,
Plátano guineo,tunja,n.d.,n.d.,01ago2023,5.518472615,-73.37801856
Plátano hartón verde,armenia,1867,-0.07,01ago2023,6.163683758,-75.80995528
Plátano hartón verde,armenia,1867,-0.07,01ago2023,4.499501128,-75.72489985
Plátano hartón verde,bogotá,2850,-0.03,01ago2023,,
Plátano hartón verde,bucaramanga,3000,-0.01,01ago2023,7.155833544,-73.11156997
Plátano hartón verde,cali,2350,-0.04,01ago2023,3.399043723,-76.57649259
Plátano hartón verde,cúcuta,2658,-0.11,01ago2023,,
Plátano hartón verde,ibagué,1908,-0.23,01ago2023,4.451921427,-75.252591
Plátano hartón verde,medellín,2375,-0.02,01ago2023,6.257590259,-75.61103107
Plátano hartón verde,neiva,2200,-0.03,01ago2023,2.993360046,-75.27236232
Plátano hartón verde,pereira,2400,0.03,01ago2023,4.803662773,-75.79579093
Plátano hartón verde,santa,n.d.,n.d.,01ago2023,,
Plátano hartón verde,tunja,2717,-0.04,01ago2023,5.518472615,-73.37801856
Yuca*,armenia,1600,0.1,01ago2023,6.163683758,-75.80995528
Yuca*,armenia,1600,0.1,01ago2023,4.499501128,-75.72489985
Yuca*,bogotá,2125,-0.1,01ago2023,,
Yuca*,bucaramanga,2173,0,01ago2023,7.155833544,-73.11156997
Yuca*,cali,n.d.,n.d.,01ago2023,3.399043723,-76.57649259
Yuca*,cúcuta,2267,-0.06,01ago2023,,
Yuca*,ibagué,n.d.,n.d.,01ago2023,4.451921427,-75.252591
Yuca*,medellín,1830,-0.05,01ago2023,6.257590259,-75.61103107
Yuca*,neiva,n.d.,n.d.,01ago2023,2.993360046,-75.27236232
Yuca*,pereira,1460,-0.01,01ago2023,4.803662773,-75.79579093
Yuca*,santa,n.d.,n.d.,01ago2023,,
Yuca*,tunja,n.d.,n.d.,01ago2023,5.518472615,-73.37801856
Arveja verde en vaina,barranquilla,9967,0,02ago2023,10.98152051,-74.82771544
Arveja verde en vaina,bogotá,8925,0.13,02ago2023,,
Arveja verde en vaina,cartagena,n.d.,n.d.,02ago2023,,
Arveja verde en vaina,medellín,5900,-0.01,02ago2023,6.257590259,-75.61103107
Arveja verde en vaina,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Arveja verde en vaina,pasto,6200,0.05,02ago2023,1.083605497,-77.20610074
Arveja verde en vaina,pereira,7120,0.02,02ago2023,4.803662773,-75.79579093
Arveja verde en vaina,popayán,6350,0.01,02ago2023,2.471704362,-76.59194419
Arveja verde en vaina,santa,n.d.,n.d.,02ago2023,,
Arveja verde en vaina,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Arveja verde en vaina,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Arveja verde en vaina,villavicencio,8150,-0.02,02ago2023,4.09166877,-73.49291595
Cebolla cabezona blanca,barranquilla,2151,-0.01,02ago2023,10.98152051,-74.82771544
Cebolla cabezona blanca,bogotá,1917,0.09,02ago2023,,
Cebolla cabezona blanca,cartagena,2250,-0.02,02ago2023,,
Cebolla cabezona blanca,medellín,2057,0.07,02ago2023,6.257590259,-75.61103107
Cebolla cabezona blanca,montería,1950,0,02ago2023,8.584698016,-75.95055079
Cebolla cabezona blanca,pasto,1823,0.04,02ago2023,1.083605497,-77.20610074
Cebolla cabezona blanca,pereira,2053,-0.01,02ago2023,4.803662773,-75.79579093
Cebolla cabezona blanca,popayán,2109,-0.01,02ago2023,2.471704362,-76.59194419
Cebolla cabezona blanca,santa,2120,0.01,02ago2023,,
Cebolla cabezona blanca,sincelejo,2325,-0.01,02ago2023,9.316673928,-75.43174967
Cebolla cabezona blanca,valledupar,2000,-0.06,02ago2023,10.21890277,-73.45784764
Cebolla cabezona blanca,villavicencio,2150,0,02ago2023,4.09166877,-73.49291595
Cebolla junca,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Cebolla junca,bogotá,3875,-0.01,02ago2023,,
Cebolla junca,cartagena,n.d.,n.d.,02ago2023,,
Cebolla junca,medellín,1994,0.12,02ago2023,6.257590259,-75.61103107
Cebolla junca,montería,1042,0.05,02ago2023,8.584698016,-75.95055079
Cebolla junca,pasto,1889,0.06,02ago2023,1.083605497,-77.20610074
Cebolla junca,pereira,2422,0,02ago2023,4.803662773,-75.79579093
Cebolla junca,popayán,2333,0.08,02ago2023,2.471704362,-76.59194419
Cebolla junca,santa,n.d.,n.d.,02ago2023,,
Cebolla junca,sincelejo,600,0,02ago2023,9.316673928,-75.43174967
Cebolla junca,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Cebolla junca,villavicencio,3542,0.06,02ago2023,4.09166877,-73.49291595
Chócolo mazorca,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Chócolo mazorca,bogotá,1708,0.04,02ago2023,,
Chócolo mazorca,cartagena,656,-0.19,02ago2023,,
Chócolo mazorca,medellín,1500,0,02ago2023,6.257590259,-75.61103107
Chócolo mazorca,montería,825,-0.11,02ago2023,8.584698016,-75.95055079
Chócolo mazorca,pasto,880,-0.07,02ago2023,1.083605497,-77.20610074
Chócolo mazorca,pereira,n.d.,n.d.,02ago2023,4.803662773,-75.79579093
Chócolo mazorca,popayán,836,0.03,02ago2023,2.471704362,-76.59194419
Chócolo mazorca,santa,n.d.,n.d.,02ago2023,,
Chócolo mazorca,sincelejo,880,-0.02,02ago2023,9.316673928,-75.43174967
Chócolo mazorca,valledupar,1200,-0.08,02ago2023,10.21890277,-73.45784764
Chócolo mazorca,villavicencio,1550,-0.03,02ago2023,4.09166877,-73.49291595
Fríjol verde*,barranquilla,7967,-0.06,02ago2023,10.98152051,-74.82771544
Fríjol verde*,bogotá,3950,0.03,02ago2023,,
Fríjol verde*,cartagena,n.d.,n.d.,02ago2023,,
Fríjol verde*,medellín,2850,-0.1,02ago2023,6.257590259,-75.61103107
Fríjol verde*,montería,4000,0,02ago2023,8.584698016,-75.95055079
Fríjol verde*,pasto,2700,-0.02,02ago2023,1.083605497,-77.20610074
Fríjol verde*,pereira,3750,-0.04,02ago2023,4.803662773,-75.79579093
Fríjol verde*,popayán,3510,-0.02,02ago2023,2.471704362,-76.59194419
Fríjol verde*,santa,n.d.,n.d.,02ago2023,,
Fríjol verde*,sincelejo,4750,0.02,02ago2023,9.316673928,-75.43174967
Fríjol verde*,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Fríjol verde*,villavicencio,4100,-0.09,02ago2023,4.09166877,-73.49291595
Habichuela,barranquilla,2479,-0.03,02ago2023,10.98152051,-74.82771544
Habichuela,bogotá,2486,-0.06,02ago2023,,
Habichuela,cartagena,2750,0.06,02ago2023,,
Habichuela,medellín,2550,0,02ago2023,6.257590259,-75.61103107
Habichuela,montería,3250,0.08,02ago2023,8.584698016,-75.95055079
Habichuela,pasto,4250,0.02,02ago2023,1.083605497,-77.20610074
Habichuela,pereira,2800,0.17,02ago2023,4.803662773,-75.79579093
Habichuela,popayán,3140,0.11,02ago2023,2.471704362,-76.59194419
Habichuela,santa,3800,-0.02,02ago2023,,
Habichuela,sincelejo,3625,0,02ago2023,9.316673928,-75.43174967
Habichuela,valledupar,2688,0.01,02ago2023,10.21890277,-73.45784764
Habichuela,villavicencio,2500,-0.1,02ago2023,4.09166877,-73.49291595
Lechuga batavia,barranquilla,1925,0,02ago2023,10.98152051,-74.82771544
Lechuga batavia,bogotá,2308,0.03,02ago2023,,
Lechuga batavia,cartagena,2378,0.23,02ago2023,,
Lechuga batavia,medellín,877,0.02,02ago2023,6.257590259,-75.61103107
Lechuga batavia,montería,1167,0.14,02ago2023,8.584698016,-75.95055079
Lechuga batavia,pasto,962,-0.06,02ago2023,1.083605497,-77.20610074
Lechuga batavia,pereira,2111,0.03,02ago2023,4.803662773,-75.79579093
Lechuga batavia,popayán,1192,-0.02,02ago2023,2.471704362,-76.59194419
Lechuga batavia,santa,2500,0,02ago2023,,
Lechuga batavia,sincelejo,1250,-0.04,02ago2023,9.316673928,-75.43174967
Lechuga batavia,valledupar,2083,0,02ago2023,10.21890277,-73.45784764
Lechuga batavia,villavicencio,2000,-0.17,02ago2023,4.09166877,-73.49291595
Pepino cohombro,barranquilla,1770,0,02ago2023,10.98152051,-74.82771544
Pepino cohombro,bogotá,2967,0.01,02ago2023,,
Pepino cohombro,cartagena,1907,-0.01,02ago2023,,
Pepino cohombro,medellín,2075,0.17,02ago2023,6.257590259,-75.61103107
Pepino cohombro,montería,1700,0.03,02ago2023,8.584698016,-75.95055079
Pepino cohombro,pasto,2325,0.04,02ago2023,1.083605497,-77.20610074
Pepino cohombro,pereira,2000,0.19,02ago2023,4.803662773,-75.79579093
Pepino cohombro,popayán,1173,0.03,02ago2023,2.471704362,-76.59194419
Pepino cohombro,santa,2020,-0.04,02ago2023,,
Pepino cohombro,sincelejo,1767,0.09,02ago2023,9.316673928,-75.43174967
Pepino cohombro,valledupar,1667,0.04,02ago2023,10.21890277,-73.45784764
Pepino cohombro,villavicencio,2350,0.02,02ago2023,4.09166877,-73.49291595
Pimentón,barranquilla,2080,0,02ago2023,10.98152051,-74.82771544
Pimentón,bogotá,2550,0.29,02ago2023,,
Pimentón,cartagena,2396,0,02ago2023,,
Pimentón,medellín,1150,0,02ago2023,6.257590259,-75.61103107
Pimentón,montería,1100,-0.19,02ago2023,8.584698016,-75.95055079
Pimentón,pasto,1607,0.06,02ago2023,1.083605497,-77.20610074
Pimentón,pereira,1825,-0.09,02ago2023,4.803662773,-75.79579093
Pimentón,popayán,2250,0.05,02ago2023,2.471704362,-76.59194419
Pimentón,santa,2167,0,02ago2023,,
Pimentón,sincelejo,1250,-0.17,02ago2023,9.316673928,-75.43174967
Pimentón,valledupar,2080,0.25,02ago2023,10.21890277,-73.45784764
Pimentón,villavicencio,1875,0,02ago2023,4.09166877,-73.49291595
Remolacha,barranquilla,1242,-0.02,02ago2023,10.98152051,-74.82771544
Remolacha,bogotá,979,0.13,02ago2023,,
Remolacha,cartagena,1500,0.38,02ago2023,,
Remolacha,medellín,550,0,02ago2023,6.257590259,-75.61103107
Remolacha,montería,1250,0,02ago2023,8.584698016,-75.95055079
Remolacha,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Remolacha,pereira,1367,0.08,02ago2023,4.803662773,-75.79579093
Remolacha,popayán,n.d.,n.d.,02ago2023,2.471704362,-76.59194419
Remolacha,santa,1250,-0.03,02ago2023,,
Remolacha,sincelejo,1450,-0.02,02ago2023,9.316673928,-75.43174967
Remolacha,valledupar,1250,-0.02,02ago2023,10.21890277,-73.45784764
Remolacha,villavicencio,1250,0,02ago2023,4.09166877,-73.49291595
Tomate*,barranquilla,3109,0.14,02ago2023,10.98152051,-74.82771544
Tomate*,bogotá,2938,0.01,02ago2023,,
Tomate*,cartagena,n.d.,n.d.,02ago2023,,
Tomate*,medellín,2875,0.02,02ago2023,6.257590259,-75.61103107
Tomate*,montería,2850,0.09,02ago2023,8.584698016,-75.95055079
Tomate*,pasto,2750,0,02ago2023,1.083605497,-77.20610074
Tomate*,pereira,2933,0.09,02ago2023,4.803662773,-75.79579093
Tomate*,popayán,3900,0.3,02ago2023,2.471704362,-76.59194419
Tomate*,santa,n.d.,n.d.,02ago2023,,
Tomate*,sincelejo,2775,0.11,02ago2023,9.316673928,-75.43174967
Tomate*,valledupar,2825,0.04,02ago2023,10.21890277,-73.45784764
Tomate*,villavicencio,n.d.,n.d.,02ago2023,4.09166877,-73.49291595
Zanahoria,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Zanahoria,bogotá,1740,0,02ago2023,,
Zanahoria,cartagena,1778,0.22,02ago2023,,
Zanahoria,medellín,422,0.01,02ago2023,6.257590259,-75.61103107
Zanahoria,montería,833,0.25,02ago2023,8.584698016,-75.95055079
Zanahoria,pasto,645,0.03,02ago2023,1.083605497,-77.20610074
Zanahoria,pereira,n.d.,n.d.,02ago2023,4.803662773,-75.79579093
Zanahoria,popayán,658,0.11,02ago2023,2.471704362,-76.59194419
Zanahoria,santa,1417,0.05,02ago2023,,
Zanahoria,sincelejo,938,0.2,02ago2023,9.316673928,-75.43174967
Zanahoria,valledupar,1583,0.16,02ago2023,10.21890277,-73.45784764
Zanahoria,villavicencio,1292,-0.18,02ago2023,4.09166877,-73.49291595
Aguacate *,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Aguacate *,bogotá,5563,0,02ago2023,,
Aguacate *,cartagena,6000,0.04,02ago2023,,
Aguacate *,medellín,4100,0,02ago2023,6.257590259,-75.61103107
Aguacate *,montería,4425,-0.07,02ago2023,8.584698016,-75.95055079
Aguacate *,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Aguacate *,pereira,4000,0.04,02ago2023,4.803662773,-75.79579093
Aguacate *,popayán,4625,0,02ago2023,2.471704362,-76.59194419
Aguacate *,santa,n.d.,n.d.,02ago2023,,
Aguacate *,sincelejo,4500,0,02ago2023,9.316673928,-75.43174967
Aguacate *,valledupar,5500,0,02ago2023,10.21890277,-73.45784764
Aguacate *,villavicencio,5500,0,02ago2023,4.09166877,-73.49291595
Banano*,barranquilla,1680,0,02ago2023,10.98152051,-74.82771544
Banano*,bogotá,2158,-0.01,02ago2023,,
Banano*,cartagena,n.d.,n.d.,02ago2023,,
Banano*,medellín,1750,0,02ago2023,6.257590259,-75.61103107
Banano*,montería,2025,0.03,02ago2023,8.584698016,-75.95055079
Banano*,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Banano*,pereira,1467,-0.12,02ago2023,4.803662773,-75.79579093
Banano*,popayán,1525,0.02,02ago2023,2.471704362,-76.59194419
Banano*,santa,1353,-0.04,02ago2023,,
Banano*,sincelejo,1600,-0.14,02ago2023,9.316673928,-75.43174967
Banano*,valledupar,958,-0.23,02ago2023,10.21890277,-73.45784764
Banano*,villavicencio,1360,-0.05,02ago2023,4.09166877,-73.49291595
Coco,barranquilla,4167,0.01,02ago2023,10.98152051,-74.82771544
Coco,bogotá,n.d.,n.d.,02ago2023,,
Coco,cartagena,4900,0.01,02ago2023,,
Coco,medellín,8483,0,02ago2023,6.257590259,-75.61103107
Coco,montería,4900,0,02ago2023,8.584698016,-75.95055079
Coco,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Coco,pereira,4311,0,02ago2023,4.803662773,-75.79579093
Coco,popayán,n.d.,n.d.,02ago2023,2.471704362,-76.59194419
Coco,santa,n.d.,n.d.,02ago2023,,
Coco,sincelejo,4060,0,02ago2023,9.316673928,-75.43174967
Coco,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Coco,villavicencio,n.d.,n.d.,02ago2023,4.09166877,-73.49291595
Granadilla,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Granadilla,bogotá,6139,0,02ago2023,,
Granadilla,cartagena,n.d.,n.d.,02ago2023,,
Granadilla,medellín,5010,-0.09,02ago2023,6.257590259,-75.61103107
Granadilla,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Granadilla,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Granadilla,pereira,5500,n.d.,02ago2023,4.803662773,-75.79579093
Granadilla,popayán,7067,-0.02,02ago2023,2.471704362,-76.59194419
Granadilla,santa,n.d.,n.d.,02ago2023,,
Granadilla,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Granadilla,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Granadilla,villavicencio,6833,0,02ago2023,4.09166877,-73.49291595
Guayaba*,barranquilla,4104,0.01,02ago2023,10.98152051,-74.82771544
Guayaba*,bogotá,1807,0,02ago2023,,
Guayaba*,cartagena,3500,0,02ago2023,,
Guayaba*,medellín,3100,0.04,02ago2023,6.257590259,-75.61103107
Guayaba*,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Guayaba*,pasto,1938,0.19,02ago2023,1.083605497,-77.20610074
Guayaba*,pereira,2400,-0.06,02ago2023,4.803662773,-75.79579093
Guayaba*,popayán,2500,-0.01,02ago2023,2.471704362,-76.59194419
Guayaba*,santa,n.d.,n.d.,02ago2023,,
Guayaba*,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Guayaba*,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Guayaba*,villavicencio,1302,-0.04,02ago2023,4.09166877,-73.49291595
Limón común,barranquilla,7593,0,02ago2023,10.98152051,-74.82771544
Limón común,bogotá,n.d.,n.d.,02ago2023,,
Limón común,cartagena,n.d.,n.d.,02ago2023,,
Limón común,medellín,3014,0,02ago2023,6.257590259,-75.61103107
Limón común,montería,1619,-0.13,02ago2023,8.584698016,-75.95055079
Limón común,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Limón común,pereira,2667,-0.04,02ago2023,4.803662773,-75.79579093
Limón común,popayán,n.d.,n.d.,02ago2023,2.471704362,-76.59194419
Limón común,santa,n.d.,n.d.,02ago2023,,
Limón común,sincelejo,3500,0.01,02ago2023,9.316673928,-75.43174967
Limón común,valledupar,3231,n.d.,02ago2023,10.21890277,-73.45784764
Limón común,villavicencio,1700,0.03,02ago2023,4.09166877,-73.49291595
Limón Tahití,barranquilla,1222,-0.01,02ago2023,10.98152051,-74.82771544
Limón Tahití,bogotá,2214,0.01,02ago2023,,
Limón Tahití,cartagena,1750,0.09,02ago2023,,
Limón Tahití,medellín,1950,0.47,02ago2023,6.257590259,-75.61103107
Limón Tahití,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Limón Tahití,pasto,1161,-0.06,02ago2023,1.083605497,-77.20610074
Limón Tahití,pereira,1067,-0.09,02ago2023,4.803662773,-75.79579093
Limón Tahití,popayán,n.d.,n.d.,02ago2023,2.471704362,-76.59194419
Limón Tahití,santa,n.d.,n.d.,02ago2023,,
Limón Tahití,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Limón Tahití,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Limón Tahití,villavicencio,1300,0,02ago2023,4.09166877,-73.49291595
Lulo,barranquilla,5533,-0.04,02ago2023,10.98152051,-74.82771544
Lulo,bogotá,3967,0,02ago2023,,
Lulo,cartagena,4925,-0.03,02ago2023,,
Lulo,medellín,3475,-0.07,02ago2023,6.257590259,-75.61103107
Lulo,montería,5333,0,02ago2023,8.584698016,-75.95055079
Lulo,pasto,3043,-0.02,02ago2023,1.083605497,-77.20610074
Lulo,pereira,3667,-0.15,02ago2023,4.803662773,-75.79579093
Lulo,popayán,3980,-0.03,02ago2023,2.471704362,-76.59194419
Lulo,santa,n.d.,n.d.,02ago2023,,
Lulo,sincelejo,4167,-0.11,02ago2023,9.316673928,-75.43174967
Lulo,valledupar,4850,0,02ago2023,10.21890277,-73.45784764
Lulo,villavicencio,3750,-0.12,02ago2023,4.09166877,-73.49291595
Mandarina*,barranquilla,4139,0.01,02ago2023,10.98152051,-74.82771544
Mandarina*,bogotá,5909,0.04,02ago2023,,
Mandarina*,cartagena,n.d.,n.d.,02ago2023,,
Mandarina*,medellín,5100,0,02ago2023,6.257590259,-75.61103107
Mandarina*,montería,2900,-0.09,02ago2023,8.584698016,-75.95055079
Mandarina*,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Mandarina*,pereira,4000,-0.06,02ago2023,4.803662773,-75.79579093
Mandarina*,popayán,2900,-0.02,02ago2023,2.471704362,-76.59194419
Mandarina*,santa,n.d.,n.d.,02ago2023,,
Mandarina*,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Mandarina*,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Mandarina*,villavicencio,4200,-0.02,02ago2023,4.09166877,-73.49291595
Mango tommy,barranquilla,4400,0.13,02ago2023,10.98152051,-74.82771544
Mango tommy,bogotá,8333,0,02ago2023,,
Mango tommy,cartagena,n.d.,n.d.,02ago2023,,
Mango tommy,medellín,n.d.,n.d.,02ago2023,6.257590259,-75.61103107
Mango tommy,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Mango tommy,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Mango tommy,pereira,9400,0.03,02ago2023,4.803662773,-75.79579093
Mango tommy,popayán,6360,0.09,02ago2023,2.471704362,-76.59194419
Mango tommy,santa,n.d.,n.d.,02ago2023,,
Mango tommy,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Mango tommy,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Mango tommy,villavicencio,8250,0.01,02ago2023,4.09166877,-73.49291595
Manzana royal gala,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Manzana royal gala,bogotá,9167,-0.01,02ago2023,,
Manzana royal gala,cartagena,n.d.,n.d.,02ago2023,,
Manzana royal gala,medellín,8553,0,02ago2023,6.257590259,-75.61103107
Manzana royal gala,montería,8882,0,02ago2023,8.584698016,-75.95055079
Manzana royal gala,pasto,7829,-0.04,02ago2023,1.083605497,-77.20610074
Manzana royal gala,pereira,8246,0.06,02ago2023,4.803662773,-75.79579093
Manzana royal gala,popayán,8553,0.01,02ago2023,2.471704362,-76.59194419
Manzana royal gala,santa,n.d.,n.d.,02ago2023,,
Manzana royal gala,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Manzana royal gala,valledupar,8250,0,02ago2023,10.21890277,-73.45784764
Manzana royal gala,villavicencio,9211,0.01,02ago2023,4.09166877,-73.49291595
Maracuyá,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Maracuyá,bogotá,2750,0.02,02ago2023,,
Maracuyá,cartagena,n.d.,n.d.,02ago2023,,
Maracuyá,medellín,2450,0.04,02ago2023,6.257590259,-75.61103107
Maracuyá,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Maracuyá,pasto,3500,-0.11,02ago2023,1.083605497,-77.20610074
Maracuyá,pereira,4167,-0.02,02ago2023,4.803662773,-75.79579093
Maracuyá,popayán,4350,-0.08,02ago2023,2.471704362,-76.59194419
Maracuyá,santa,3900,-0.06,02ago2023,,
Maracuyá,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Maracuyá,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Maracuyá,villavicencio,2600,-0.05,02ago2023,4.09166877,-73.49291595
Mora de Castilla,barranquilla,4943,-0.01,02ago2023,10.98152051,-74.82771544
Mora de Castilla,bogotá,4063,-0.01,02ago2023,,
Mora de Castilla,cartagena,4260,0.01,02ago2023,,
Mora de Castilla,medellín,3700,0.07,02ago2023,6.257590259,-75.61103107
Mora de Castilla,montería,4450,0,02ago2023,8.584698016,-75.95055079
Mora de Castilla,pasto,3156,-0.06,02ago2023,1.083605497,-77.20610074
Mora de Castilla,pereira,4067,n.d.,02ago2023,4.803662773,-75.79579093
Mora de Castilla,popayán,4180,0.02,02ago2023,2.471704362,-76.59194419
Mora de Castilla,santa,4040,-0.01,02ago2023,,
Mora de Castilla,sincelejo,4333,0.02,02ago2023,9.316673928,-75.43174967
Mora de Castilla,valledupar,4000,0,02ago2023,10.21890277,-73.45784764
Mora de Castilla,villavicencio,4000,0.03,02ago2023,4.09166877,-73.49291595
Naranja*,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Naranja*,bogotá,2258,-0.03,02ago2023,,
Naranja*,cartagena,2067,0.03,02ago2023,,
Naranja*,medellín,2725,0.11,02ago2023,6.257590259,-75.61103107
Naranja*,montería,2188,0.01,02ago2023,8.584698016,-75.95055079
Naranja*,pasto,n.d.,n.d.,02ago2023,1.083605497,-77.20610074
Naranja*,pereira,1867,-0.03,02ago2023,4.803662773,-75.79579093
Naranja*,popayán,n.d.,n.d.,02ago2023,2.471704362,-76.59194419
Naranja*,santa,n.d.,n.d.,02ago2023,,
Naranja*,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Naranja*,valledupar,1894,0.04,02ago2023,10.21890277,-73.45784764
Naranja*,villavicencio,1900,0,02ago2023,4.09166877,-73.49291595
Papaya maradol,barranquilla,n.d.,n.d.,02ago2023,10.98152051,-74.82771544
Papaya maradol,bogotá,n.d.,n.d.,02ago2023,,
Papaya maradol,cartagena,n.d.,n.d.,02ago2023,,
Papaya maradol,medellín,3300,0,02ago2023,6.257590259,-75.61103107
Papaya maradol,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
Papaya maradol,pasto,2611,0,02ago2023,1.083605497,-77.20610074
Papaya maradol,pereira,2567,0.01,02ago2023,4.803662773,-75.79579093
Papaya maradol,popayán,2725,-0.01,02ago2023,2.471704362,-76.59194419
Papaya maradol,santa,n.d.,n.d.,02ago2023,,
Papaya maradol,sincelejo,n.d.,n.d.,02ago2023,9.316673928,-75.43174967
Papaya maradol,valledupar,n.d.,n.d.,02ago2023,10.21890277,-73.45784764
Papaya maradol,villavicencio,n.d.,n.d.,02ago2023,4.09166877,-73.49291595
Piña *,barranquilla,2718,0.01,02ago2023,10.98152051,-74.82771544
Piña *,bogotá,1994,n.d.,02ago2023,,
Piña *,cartagena,n.d.,n.d.,02ago2023,,
Piña *,medellín,3575,-0.01,02ago2023,6.257590259,-75.61103107
Piña *,montería,n.d.,n.d.,02ago2023,8.584698016,-75.95055079
